Target location,Year,Crop,Predicted yield (BUacre)
FYgMdwBSSllNlEdG,1932,Oats,30.936689376831055
FYgMdwBSSllNlEdG,1933,Oats,53.042808532714844
FYgMdwBSSllNlEdG,1934,Oats,41.287322998046875
FYgMdwBSSllNlEdG,1935,Oats,49.57402801513672
FYgMdwBSSllNlEdG,1936,Oats,43.08146667480469
FYgMdwBSSllNlEdG,1937,Oats,45.13732147216797
FYgMdwBSSllNlEdG,1938,Oats,36.20563507080078
FYgMdwBSSllNlEdG,1939,Oats,9.977020263671875
FYgMdwBSSllNlEdG,1940,Oats,46.47698211669922
FYgMdwBSSllNlEdG,1941,Oats,46.61279296875
FYgMdwBSSllNlEdG,1942,Oats,32.666236877441406
FYgMdwBSSllNlEdG,1943,Oats,48.13007354736328
FYgMdwBSSllNlEdG,1944,Oats,36.23908996582031
FYgMdwBSSllNlEdG,1945,Oats,44.13690948486328
FYgMdwBSSllNlEdG,1946,Oats,34.855712890625
FYgMdwBSSllNlEdG,1947,Oats,42.717918395996094
FYgMdwBSSllNlEdG,1948,Oats,37.016746520996094
FYgMdwBSSllNlEdG,1949,Oats,46.6514892578125
FYgMdwBSSllNlEdG,1950,Oats,31.031034469604492
FYgMdwBSSllNlEdG,1951,Oats,47.12328338623047
FYgMdwBSSllNlEdG,1952,Oats,45.900962829589844
FYgMdwBSSllNlEdG,1953,Oats,46.342750549316406
FYgMdwBSSllNlEdG,1954,Oats,56.981971740722656
FYgMdwBSSllNlEdG,1955,Oats,32.023109436035156
FYgMdwBSSllNlEdG,1956,Oats,20.25688934326172
FYgMdwBSSllNlEdG,1957,Oats,23.94192886352539
FYgMdwBSSllNlEdG,1958,Oats,47.78242492675781
FYgMdwBSSllNlEdG,1959,Oats,29.392749786376953
FYgMdwBSSllNlEdG,1960,Oats,35.34342956542969
FYgMdwBSSllNlEdG,1961,Oats,41.4920654296875
FYgMdwBSSllNlEdG,1962,Oats,34.16345977783203
FYgMdwBSSllNlEdG,1963,Oats,41.803131103515625
FYgMdwBSSllNlEdG,1964,Oats,42.93256378173828
FYgMdwBSSllNlEdG,1965,Oats,33.36652374267578
FYgMdwBSSllNlEdG,1966,Oats,22.234516143798828
FYgMdwBSSllNlEdG,1967,Oats,50.02515411376953
FYgMdwBSSllNlEdG,1968,Oats,38.73585510253906
FYgMdwBSSllNlEdG,1969,Oats,41.54164123535156
FYgMdwBSSllNlEdG,1970,Oats,30.525697708129883
FYgMdwBSSllNlEdG,1971,Oats,13.38287353515625
FYgMdwBSSllNlEdG,1972,Oats,47.912803649902344
FYgMdwBSSllNlEdG,1973,Oats,45.603981018066406
FYgMdwBSSllNlEdG,1974,Oats,44.43224334716797
FYgMdwBSSllNlEdG,1975,Oats,41.886940002441406
FYgMdwBSSllNlEdG,1976,Oats,31.852209091186523
FYgMdwBSSllNlEdG,1977,Oats,36.075843811035156
FYgMdwBSSllNlEdG,1978,Oats,25.17231559753418
FYgMdwBSSllNlEdG,1979,Oats,40.07660675048828
FYgMdwBSSllNlEdG,1980,Oats,43.356178283691406
FYgMdwBSSllNlEdG,1981,Oats,36.40148162841797
FYgMdwBSSllNlEdG,1982,Oats,52.509910583496094
FYgMdwBSSllNlEdG,1983,Oats,42.97004699707031
FYgMdwBSSllNlEdG,1984,Oats,40.42643737792969
FYgMdwBSSllNlEdG,1985,Oats,51.028419494628906
FYgMdwBSSllNlEdG,1986,Oats,26.51849365234375
FYgMdwBSSllNlEdG,1987,Oats,28.5347900390625
FYgMdwBSSllNlEdG,1988,Oats,49.255279541015625
FYgMdwBSSllNlEdG,1989,Oats,23.969587326049805
FYgMdwBSSllNlEdG,1990,Oats,17.58346939086914
FYgMdwBSSllNlEdG,1991,Oats,36.06718444824219
FYgMdwBSSllNlEdG,1992,Oats,53.655372619628906
FYgMdwBSSllNlEdG,1993,Oats,43.11597442626953
FYgMdwBSSllNlEdG,1994,Oats,34.483055114746094
FYgMdwBSSllNlEdG,1995,Oats,29.092269897460938
FYgMdwBSSllNlEdG,1996,Oats,42.273048400878906
FYgMdwBSSllNlEdG,1997,Oats,33.07061004638672
FYgMdwBSSllNlEdG,1998,Oats,52.70481872558594
FYgMdwBSSllNlEdG,1999,Oats,36.426910400390625
FYgMdwBSSllNlEdG,2000,Oats,48.781166076660156
FYgMdwBSSllNlEdG,2001,Oats,12.8714017868042
FYgMdwBSSllNlEdG,2002,Oats,12.849846839904785
FYgMdwBSSllNlEdG,2003,Oats,52.772186279296875
FYgMdwBSSllNlEdG,2004,Oats,50.8724365234375
FYgMdwBSSllNlEdG,2005,Oats,37.318748474121094
FYgMdwBSSllNlEdG,2006,Oats,59.228607177734375
FYgMdwBSSllNlEdG,2007,Oats,26.636089324951172
FYgMdwBSSllNlEdG,2008,Oats,22.085268020629883
FYgMdwBSSllNlEdG,2009,Oats,46.47344207763672
FYgMdwBSSllNlEdG,2010,Oats,51.60951232910156
FYgMdwBSSllNlEdG,2011,Oats,24.44669532775879
FYgMdwBSSllNlEdG,2012,Oats,36.639915466308594
FYgMdwBSSllNlEdG,2013,Oats,43.27777099609375
FYgMdwBSSllNlEdG,2014,Oats,39.36541748046875
FYgMdwBSSllNlEdG,2015,Oats,59.05683898925781
FYgMdwBSSllNlEdG,2016,Oats,61.44623565673828
FYgMdwBSSllNlEdG,2017,Oats,46.130271911621094
FYgMdwBSSllNlEdG,2018,Oats,49.80815124511719
FYgMdwBSSllNlEdG,2019,Oats,11.535163879394531
FYgMdwBSSllNlEdG,2020,Oats,60.82246398925781
FYgMdwBSSllNlEdG,2021,Oats,45.82542419433594
FYgMdwBSSllNlEdG,2022,Oats,47.498069763183594
FZfbKDIyHXjaJqAJ,2006,Oats,64.4742431640625
FZfbKDIyHXjaJqAJ,2007,Oats,63.25767517089844
FZfbKDIyHXjaJqAJ,2008,Oats,42.983497619628906
FZfbKDIyHXjaJqAJ,2009,Oats,33.25384521484375
FZfbKDIyHXjaJqAJ,2010,Oats,56.950599670410156
FZfbKDIyHXjaJqAJ,2011,Oats,40.88129425048828
FZfbKDIyHXjaJqAJ,2012,Oats,57.089752197265625
FZfbKDIyHXjaJqAJ,2013,Oats,30.993661880493164
FZfbKDIyHXjaJqAJ,2014,Oats,51.79090118408203
FZfbKDIyHXjaJqAJ,2015,Oats,75.41578674316406
FZfbKDIyHXjaJqAJ,2016,Oats,56.607635498046875
FZfbKDIyHXjaJqAJ,2017,Oats,77.52788543701172
FZfbKDIyHXjaJqAJ,2018,Oats,57.57604217529297
FZfbKDIyHXjaJqAJ,2019,Oats,42.224029541015625
FZfbKDIyHXjaJqAJ,2020,Oats,28.541826248168945
FZfbKDIyHXjaJqAJ,2021,Oats,44.06940460205078
FZfbKDIyHXjaJqAJ,2022,Oats,50.1484375
gcDnCtDXTSLjMZKP,1945,Oats,31.7063045501709
gcDnCtDXTSLjMZKP,1946,Oats,26.18563461303711
gcDnCtDXTSLjMZKP,1947,Oats,16.84954071044922
gcDnCtDXTSLjMZKP,1948,Oats,15.507861137390137
gcDnCtDXTSLjMZKP,1949,Oats,33.575462341308594
gcDnCtDXTSLjMZKP,1950,Oats,35.53083801269531
gcDnCtDXTSLjMZKP,1951,Oats,44.32032775878906
gcDnCtDXTSLjMZKP,1952,Oats,39.72746276855469
gcDnCtDXTSLjMZKP,1953,Oats,33.63701629638672
gcDnCtDXTSLjMZKP,1954,Oats,54.763282775878906
gcDnCtDXTSLjMZKP,1955,Oats,47.676361083984375
gcDnCtDXTSLjMZKP,1956,Oats,27.259784698486328
gcDnCtDXTSLjMZKP,1957,Oats,30.45621109008789
gcDnCtDXTSLjMZKP,1958,Oats,45.846923828125
gcDnCtDXTSLjMZKP,1959,Oats,32.147239685058594
gcDnCtDXTSLjMZKP,1960,Oats,34.383689880371094
gcDnCtDXTSLjMZKP,1961,Oats,23.41326141357422
gcDnCtDXTSLjMZKP,1962,Oats,45.005577087402344
gcDnCtDXTSLjMZKP,1963,Oats,37.626220703125
gcDnCtDXTSLjMZKP,1964,Oats,51.83319854736328
gcDnCtDXTSLjMZKP,1965,Oats,32.27632141113281
gcDnCtDXTSLjMZKP,1966,Oats,23.92225456237793
gcDnCtDXTSLjMZKP,1967,Oats,38.81590270996094
gcDnCtDXTSLjMZKP,1968,Oats,50.70599365234375
gcDnCtDXTSLjMZKP,1969,Oats,27.031238555908203
gcDnCtDXTSLjMZKP,1970,Oats,26.38038444519043
gcDnCtDXTSLjMZKP,1971,Oats,50.29835510253906
gcDnCtDXTSLjMZKP,1972,Oats,51.08460998535156
gcDnCtDXTSLjMZKP,1973,Oats,47.65148162841797
gcDnCtDXTSLjMZKP,1974,Oats,52.67124938964844
gcDnCtDXTSLjMZKP,1975,Oats,30.288270950317383
gcDnCtDXTSLjMZKP,1976,Oats,44.59424591064453
gcDnCtDXTSLjMZKP,1977,Oats,52.36290740966797
gcDnCtDXTSLjMZKP,1978,Oats,46.61680603027344
gcDnCtDXTSLjMZKP,1979,Oats,47.45414733886719
gcDnCtDXTSLjMZKP,1980,Oats,54.11665344238281
gcDnCtDXTSLjMZKP,1981,Oats,51.50086975097656
gcDnCtDXTSLjMZKP,1982,Oats,49.02430725097656
gcDnCtDXTSLjMZKP,1983,Oats,33.797447204589844
gcDnCtDXTSLjMZKP,1984,Oats,38.075889587402344
gcDnCtDXTSLjMZKP,1985,Oats,51.18555450439453
gcDnCtDXTSLjMZKP,1986,Oats,54.42070770263672
gcDnCtDXTSLjMZKP,1987,Oats,31.72908592224121
gcDnCtDXTSLjMZKP,1988,Oats,49.0733642578125
gcDnCtDXTSLjMZKP,1989,Oats,17.385316848754883
gcDnCtDXTSLjMZKP,1990,Oats,73.78099822998047
gcDnCtDXTSLjMZKP,1991,Oats,28.72369956970215
gcDnCtDXTSLjMZKP,1992,Oats,34.693267822265625
gcDnCtDXTSLjMZKP,1993,Oats,48.32776641845703
gcDnCtDXTSLjMZKP,1994,Oats,37.97398376464844
gcDnCtDXTSLjMZKP,1995,Oats,53.43611145019531
gcDnCtDXTSLjMZKP,1996,Oats,47.112152099609375
gcDnCtDXTSLjMZKP,1997,Oats,56.0045166015625
gcDnCtDXTSLjMZKP,1998,Oats,51.88018798828125
gcDnCtDXTSLjMZKP,1999,Oats,26.157798767089844
gcDnCtDXTSLjMZKP,2000,Oats,31.906665802001953
gcDnCtDXTSLjMZKP,2001,Oats,16.61476707458496
gcDnCtDXTSLjMZKP,2002,Oats,20.294130325317383
gcDnCtDXTSLjMZKP,2003,Oats,37.763580322265625
gcDnCtDXTSLjMZKP,2004,Oats,50.9583740234375
gcDnCtDXTSLjMZKP,2005,Oats,42.22010040283203
gcDnCtDXTSLjMZKP,2006,Oats,70.96189880371094
gcDnCtDXTSLjMZKP,2007,Oats,28.618810653686523
gcDnCtDXTSLjMZKP,2008,Oats,34.90290832519531
gcDnCtDXTSLjMZKP,2009,Oats,47.051490783691406
gcDnCtDXTSLjMZKP,2010,Oats,58.523040771484375
gcDnCtDXTSLjMZKP,2011,Oats,35.21477508544922
gcDnCtDXTSLjMZKP,2012,Oats,41.441505432128906
gcDnCtDXTSLjMZKP,2013,Oats,46.81395721435547
gcDnCtDXTSLjMZKP,2014,Oats,58.720069885253906
gcDnCtDXTSLjMZKP,2015,Oats,56.61195373535156
gcDnCtDXTSLjMZKP,2016,Oats,62.546302795410156
gcDnCtDXTSLjMZKP,2017,Oats,32.77870178222656
gcDnCtDXTSLjMZKP,2018,Oats,58.990745544433594
gcDnCtDXTSLjMZKP,2019,Oats,41.91404724121094
gcDnCtDXTSLjMZKP,2020,Oats,52.571983337402344
gcDnCtDXTSLjMZKP,2021,Oats,48.469696044921875
gcDnCtDXTSLjMZKP,2022,Oats,42.49235534667969
gqftIxBgGXeWXGPg,2006,Oats,36.51716613769531
gqftIxBgGXeWXGPg,2007,Oats,62.151344299316406
gqftIxBgGXeWXGPg,2008,Oats,38.30773162841797
gqftIxBgGXeWXGPg,2009,Oats,46.342918395996094
gqftIxBgGXeWXGPg,2010,Oats,54.129180908203125
gqftIxBgGXeWXGPg,2011,Oats,48.371726989746094
gqftIxBgGXeWXGPg,2012,Oats,57.75347900390625
gqftIxBgGXeWXGPg,2013,Oats,32.39982604980469
gqftIxBgGXeWXGPg,2014,Oats,42.058738708496094
gqftIxBgGXeWXGPg,2015,Oats,66.22260284423828
gqftIxBgGXeWXGPg,2016,Oats,64.36297607421875
gqftIxBgGXeWXGPg,2017,Oats,48.86833190917969
gqftIxBgGXeWXGPg,2018,Oats,52.59577178955078
gqftIxBgGXeWXGPg,2019,Oats,41.76300048828125
gqftIxBgGXeWXGPg,2020,Oats,37.15251922607422
gqftIxBgGXeWXGPg,2021,Oats,48.12865447998047
gqftIxBgGXeWXGPg,2022,Oats,48.632537841796875
GTpYgkFKgvhUVIdW,2007,Oats,32.80591583251953
GTpYgkFKgvhUVIdW,2008,Oats,44.36529541015625
GTpYgkFKgvhUVIdW,2009,Oats,61.57511901855469
GTpYgkFKgvhUVIdW,2010,Oats,37.86326599121094
gvfrJGFPxWPkUJzV,2010,Oats,41.520912170410156
gvfrJGFPxWPkUJzV,2011,Oats,32.539520263671875
gvfrJGFPxWPkUJzV,2012,Oats,52.51307678222656
gvfrJGFPxWPkUJzV,2013,Oats,37.084678649902344
gvfrJGFPxWPkUJzV,2014,Oats,40.16230010986328
gvfrJGFPxWPkUJzV,2015,Oats,50.99906921386719
gvfrJGFPxWPkUJzV,2016,Oats,56.06818389892578
gvfrJGFPxWPkUJzV,2017,Oats,53.29582214355469
gvfrJGFPxWPkUJzV,2018,Oats,40.664146423339844
gvfrJGFPxWPkUJzV,2019,Oats,31.645002365112305
gvfrJGFPxWPkUJzV,2020,Oats,47.617393493652344
gvfrJGFPxWPkUJzV,2021,Oats,30.998952865600586
gvfrJGFPxWPkUJzV,2022,Oats,42.896339416503906
gxvzCLHHBsbryLJa,2006,Oats,59.39543914794922
gxvzCLHHBsbryLJa,2007,Oats,54.032569885253906
gxvzCLHHBsbryLJa,2008,Oats,36.781890869140625
gxvzCLHHBsbryLJa,2009,Oats,29.293441772460938
gxvzCLHHBsbryLJa,2010,Oats,55.80955505371094
gxvzCLHHBsbryLJa,2011,Oats,60.64617919921875
gxvzCLHHBsbryLJa,2012,Oats,69.05640411376953
gxvzCLHHBsbryLJa,2013,Oats,30.4575138092041
gxvzCLHHBsbryLJa,2014,Oats,64.5902328491211
gxvzCLHHBsbryLJa,2015,Oats,64.14767456054688
gxvzCLHHBsbryLJa,2016,Oats,59.99275207519531
gxvzCLHHBsbryLJa,2017,Oats,31.263437271118164
gxvzCLHHBsbryLJa,2018,Oats,57.25074768066406
gxvzCLHHBsbryLJa,2019,Oats,38.20514678955078
gxvzCLHHBsbryLJa,2020,Oats,60.269508361816406
gxvzCLHHBsbryLJa,2021,Oats,48.771751403808594
gxvzCLHHBsbryLJa,2022,Oats,41.00103759765625
GyVhqBUmRXdIlPBT,2006,Oats,14.315244674682617
GyVhqBUmRXdIlPBT,2007,Oats,24.2219181060791
GyVhqBUmRXdIlPBT,2008,Oats,32.43292999267578
GyVhqBUmRXdIlPBT,2009,Oats,21.851375579833984
GyVhqBUmRXdIlPBT,2010,Oats,53.38507080078125
GyVhqBUmRXdIlPBT,2011,Oats,40.35535430908203
GyVhqBUmRXdIlPBT,2012,Oats,59.54112243652344
GyVhqBUmRXdIlPBT,2013,Oats,41.87377166748047
GyVhqBUmRXdIlPBT,2014,Oats,41.855003356933594
GyVhqBUmRXdIlPBT,2015,Oats,64.16698455810547
GyVhqBUmRXdIlPBT,2016,Oats,64.39435577392578
GyVhqBUmRXdIlPBT,2017,Oats,62.55506896972656
GyVhqBUmRXdIlPBT,2018,Oats,44.975975036621094
GyVhqBUmRXdIlPBT,2019,Oats,33.91216278076172
GyVhqBUmRXdIlPBT,2020,Oats,10.675727844238281
GyVhqBUmRXdIlPBT,2021,Oats,43.27442169189453
GyVhqBUmRXdIlPBT,2022,Oats,48.38878631591797
HBfmFytTLovgXJWR,2006,Oats,61.346893310546875
HBfmFytTLovgXJWR,2007,Oats,45.90906524658203
HBfmFytTLovgXJWR,2008,Oats,19.4204158782959
HBfmFytTLovgXJWR,2009,Oats,36.32403564453125
HBfmFytTLovgXJWR,2010,Oats,58.578643798828125
HBfmFytTLovgXJWR,2011,Oats,42.582305908203125
HBfmFytTLovgXJWR,2012,Oats,62.95323181152344
HBfmFytTLovgXJWR,2013,Oats,31.026124954223633
HBfmFytTLovgXJWR,2014,Oats,54.88098907470703
HBfmFytTLovgXJWR,2015,Oats,55.65351104736328
HBfmFytTLovgXJWR,2016,Oats,47.35786437988281
HBfmFytTLovgXJWR,2017,Oats,42.741127014160156
HBfmFytTLovgXJWR,2018,Oats,48.64784240722656
HBfmFytTLovgXJWR,2019,Oats,46.55464172363281
HBfmFytTLovgXJWR,2020,Oats,40.37488555908203
HBfmFytTLovgXJWR,2021,Oats,55.611961364746094
HBfmFytTLovgXJWR,2022,Oats,37.49359130859375
hksccjEvjNjzPtju,1941,Oats,41.520912170410156
hksccjEvjNjzPtju,1942,Oats,54.2589111328125
hksccjEvjNjzPtju,1943,Oats,34.165061950683594
hksccjEvjNjzPtju,1944,Oats,29.026535034179688
hksccjEvjNjzPtju,1945,Oats,31.179542541503906
hksccjEvjNjzPtju,1946,Oats,43.69355773925781
hksccjEvjNjzPtju,1947,Oats,32.9434814453125
hksccjEvjNjzPtju,1948,Oats,40.32365417480469
hksccjEvjNjzPtju,1949,Oats,28.990154266357422
hksccjEvjNjzPtju,1950,Oats,41.409751892089844
hksccjEvjNjzPtju,1951,Oats,41.72425842285156
hksccjEvjNjzPtju,1952,Oats,44.329437255859375
hksccjEvjNjzPtju,1953,Oats,29.400650024414062
hksccjEvjNjzPtju,1954,Oats,38.244529724121094
hksccjEvjNjzPtju,1955,Oats,34.119140625
hksccjEvjNjzPtju,1956,Oats,31.91875648498535
hksccjEvjNjzPtju,1957,Oats,33.050270080566406
hksccjEvjNjzPtju,1958,Oats,44.965293884277344
hksccjEvjNjzPtju,1959,Oats,37.120445251464844
hksccjEvjNjzPtju,1960,Oats,39.747711181640625
hksccjEvjNjzPtju,1961,Oats,40.908653259277344
hksccjEvjNjzPtju,1962,Oats,33.268394470214844
hksccjEvjNjzPtju,1963,Oats,34.16577911376953
hksccjEvjNjzPtju,1964,Oats,39.11541748046875
hksccjEvjNjzPtju,1965,Oats,36.003074645996094
hksccjEvjNjzPtju,1966,Oats,27.61206817626953
hksccjEvjNjzPtju,1967,Oats,29.036563873291016
hksccjEvjNjzPtju,1968,Oats,54.67864990234375
hksccjEvjNjzPtju,1969,Oats,44.146644592285156
hksccjEvjNjzPtju,1970,Oats,39.893157958984375
hksccjEvjNjzPtju,1971,Oats,33.977073669433594
hksccjEvjNjzPtju,1972,Oats,45.151771545410156
hksccjEvjNjzPtju,1973,Oats,55.3404541015625
hksccjEvjNjzPtju,1974,Oats,54.55604553222656
hksccjEvjNjzPtju,1975,Oats,40.52588653564453
hksccjEvjNjzPtju,1976,Oats,45.84397888183594
hksccjEvjNjzPtju,1977,Oats,27.915739059448242
hksccjEvjNjzPtju,1978,Oats,34.64872741699219
hksccjEvjNjzPtju,1979,Oats,47.18907165527344
hksccjEvjNjzPtju,1980,Oats,37.61933898925781
hksccjEvjNjzPtju,1981,Oats,51.89085388183594
hksccjEvjNjzPtju,1982,Oats,46.93950653076172
hksccjEvjNjzPtju,1983,Oats,45.19245910644531
hksccjEvjNjzPtju,1984,Oats,35.17847442626953
hksccjEvjNjzPtju,1985,Oats,43.76692199707031
hksccjEvjNjzPtju,1986,Oats,29.402496337890625
hksccjEvjNjzPtju,1987,Oats,25.593097686767578
hksccjEvjNjzPtju,1988,Oats,54.66508483886719
hksccjEvjNjzPtju,1989,Oats,34.11943054199219
hksccjEvjNjzPtju,1990,Oats,46.036720275878906
hksccjEvjNjzPtju,1991,Oats,48.29927062988281
hksccjEvjNjzPtju,1992,Oats,48.62139129638672
hksccjEvjNjzPtju,1993,Oats,43.88475799560547
hksccjEvjNjzPtju,1994,Oats,24.719493865966797
hksccjEvjNjzPtju,1995,Oats,41.75776672363281
hksccjEvjNjzPtju,1996,Oats,42.25324249267578
hksccjEvjNjzPtju,1997,Oats,31.164419174194336
hksccjEvjNjzPtju,1998,Oats,63.379486083984375
hksccjEvjNjzPtju,1999,Oats,49.72151184082031
hksccjEvjNjzPtju,2000,Oats,58.595306396484375
hksccjEvjNjzPtju,2001,Oats,38.515968322753906
hksccjEvjNjzPtju,2002,Oats,12.336045265197754
hksccjEvjNjzPtju,2003,Oats,38.558143615722656
hksccjEvjNjzPtju,2004,Oats,46.214385986328125
hksccjEvjNjzPtju,2005,Oats,35.000762939453125
hksccjEvjNjzPtju,2006,Oats,17.10138511657715
hksccjEvjNjzPtju,2007,Oats,57.499267578125
hksccjEvjNjzPtju,2008,Oats,21.8524227142334
hksccjEvjNjzPtju,2009,Oats,15.178991317749023
hksccjEvjNjzPtju,2010,Oats,44.62548828125
hksccjEvjNjzPtju,2011,Oats,17.85662078857422
hksccjEvjNjzPtju,2012,Oats,29.065074920654297
hksccjEvjNjzPtju,2013,Oats,25.484174728393555
hksccjEvjNjzPtju,2014,Oats,40.02222442626953
hksccjEvjNjzPtju,2015,Oats,55.114288330078125
hksccjEvjNjzPtju,2016,Oats,63.634910583496094
hksccjEvjNjzPtju,2017,Oats,51.19964599609375
hksccjEvjNjzPtju,2018,Oats,32.671165466308594
hksccjEvjNjzPtju,2019,Oats,20.762304306030273
hksccjEvjNjzPtju,2020,Oats,10.770398139953613
hksccjEvjNjzPtju,2021,Oats,42.90690612792969
hksccjEvjNjzPtju,2022,Oats,42.121421813964844
hPOxwCnDhHgMXQNU,2020,Oats,40.50910186767578
hPOxwCnDhHgMXQNU,2021,Oats,48.504241943359375
hPOxwCnDhHgMXQNU,2022,Oats,45.872825622558594
HqwDaYlTGHyxBAUe,2022,Oats,36.54747772216797
HRDDYNTkbhjxdEou,1959,Oats,41.520912170410156
HRDDYNTkbhjxdEou,1960,Oats,33.47947692871094
HRDDYNTkbhjxdEou,1961,Oats,27.759138107299805
HRDDYNTkbhjxdEou,1962,Oats,21.423059463500977
HRDDYNTkbhjxdEou,1963,Oats,33.089752197265625
HRDDYNTkbhjxdEou,1964,Oats,33.49693298339844
HRDDYNTkbhjxdEou,1965,Oats,30.017778396606445
HRDDYNTkbhjxdEou,1966,Oats,16.987592697143555
HRDDYNTkbhjxdEou,1967,Oats,24.470279693603516
HRDDYNTkbhjxdEou,1968,Oats,52.90830993652344
HRDDYNTkbhjxdEou,1969,Oats,40.01353454589844
HRDDYNTkbhjxdEou,1970,Oats,23.967815399169922
HRDDYNTkbhjxdEou,1971,Oats,41.520912170410156
HRDDYNTkbhjxdEou,1972,Oats,39.990684509277344
HRDDYNTkbhjxdEou,1973,Oats,51.40404510498047
HRDDYNTkbhjxdEou,1974,Oats,34.60509490966797
HRDDYNTkbhjxdEou,1975,Oats,25.25292205810547
HRDDYNTkbhjxdEou,1976,Oats,33.05854034423828
HRDDYNTkbhjxdEou,1977,Oats,47.203819274902344
HRDDYNTkbhjxdEou,1978,Oats,31.04268455505371
HRDDYNTkbhjxdEou,1979,Oats,39.45978546142578
HRDDYNTkbhjxdEou,1980,Oats,38.511627197265625
HRDDYNTkbhjxdEou,1981,Oats,44.89929962158203
HRDDYNTkbhjxdEou,1982,Oats,41.79155731201172
HRDDYNTkbhjxdEou,1983,Oats,36.45872497558594
HRDDYNTkbhjxdEou,1984,Oats,29.63173484802246
HRDDYNTkbhjxdEou,1985,Oats,39.43579864501953
HRDDYNTkbhjxdEou,1986,Oats,14.057710647583008
HRDDYNTkbhjxdEou,1987,Oats,39.025840759277344
HRDDYNTkbhjxdEou,1988,Oats,39.02607727050781
HRDDYNTkbhjxdEou,1989,Oats,33.93634033203125
HRDDYNTkbhjxdEou,1990,Oats,48.689483642578125
HRDDYNTkbhjxdEou,1991,Oats,30.212879180908203
HRDDYNTkbhjxdEou,1992,Oats,58.15996551513672
HRDDYNTkbhjxdEou,1993,Oats,32.76488494873047
HRDDYNTkbhjxdEou,1994,Oats,60.80867004394531
HRDDYNTkbhjxdEou,1995,Oats,40.03285217285156
HRDDYNTkbhjxdEou,1996,Oats,31.65391731262207
HRDDYNTkbhjxdEou,1997,Oats,30.814929962158203
HRDDYNTkbhjxdEou,1998,Oats,37.9251708984375
HRDDYNTkbhjxdEou,1999,Oats,55.694114685058594
HRDDYNTkbhjxdEou,2000,Oats,41.520912170410156
HRDDYNTkbhjxdEou,2001,Oats,41.520912170410156
HRDDYNTkbhjxdEou,2002,Oats,41.520912170410156
HRDDYNTkbhjxdEou,2003,Oats,41.520912170410156
HRDDYNTkbhjxdEou,2004,Oats,41.520912170410156
HRDDYNTkbhjxdEou,2005,Oats,35.383934020996094
HRDDYNTkbhjxdEou,2006,Oats,44.45458221435547
HRDDYNTkbhjxdEou,2007,Oats,46.015357971191406
HRDDYNTkbhjxdEou,2008,Oats,39.35386657714844
HRDDYNTkbhjxdEou,2009,Oats,24.003013610839844
HRDDYNTkbhjxdEou,2010,Oats,40.82604217529297
HRDDYNTkbhjxdEou,2011,Oats,40.327613830566406
HRDDYNTkbhjxdEou,2012,Oats,33.75084686279297
HRDDYNTkbhjxdEou,2013,Oats,10.721986770629883
HRDDYNTkbhjxdEou,2014,Oats,20.674747467041016
HRDDYNTkbhjxdEou,2015,Oats,54.89717102050781
HRDDYNTkbhjxdEou,2016,Oats,55.13611602783203
HRDDYNTkbhjxdEou,2017,Oats,35.035118103027344
HRDDYNTkbhjxdEou,2018,Oats,35.249290466308594
HRDDYNTkbhjxdEou,2019,Oats,29.869298934936523
HRDDYNTkbhjxdEou,2020,Oats,60.28734588623047
HRDDYNTkbhjxdEou,2021,Oats,15.190481185913086
HRDDYNTkbhjxdEou,2022,Oats,34.5941162109375
hWtUFgqZaMkPsRxD,2006,Oats,32.571441650390625
hWtUFgqZaMkPsRxD,2007,Oats,62.42738342285156
hWtUFgqZaMkPsRxD,2008,Oats,40.18695068359375
hWtUFgqZaMkPsRxD,2009,Oats,43.39525604248047
hWtUFgqZaMkPsRxD,2010,Oats,58.748435974121094
hWtUFgqZaMkPsRxD,2011,Oats,55.51277160644531
hWtUFgqZaMkPsRxD,2012,Oats,62.29365539550781
hWtUFgqZaMkPsRxD,2013,Oats,42.16319274902344
hWtUFgqZaMkPsRxD,2014,Oats,54.190589904785156
hWtUFgqZaMkPsRxD,2015,Oats,63.20722198486328
hWtUFgqZaMkPsRxD,2016,Oats,66.71302032470703
hWtUFgqZaMkPsRxD,2017,Oats,65.68555450439453
hWtUFgqZaMkPsRxD,2018,Oats,63.51428985595703
hWtUFgqZaMkPsRxD,2019,Oats,31.0191650390625
hWtUFgqZaMkPsRxD,2020,Oats,61.75617218017578
hWtUFgqZaMkPsRxD,2021,Oats,46.085960388183594
hWtUFgqZaMkPsRxD,2022,Oats,42.12969970703125
hyJYtiZVQReIVdsG,2006,Oats,46.9637451171875
hyJYtiZVQReIVdsG,2007,Oats,61.031044006347656
hyJYtiZVQReIVdsG,2008,Oats,50.78779602050781
hyJYtiZVQReIVdsG,2009,Oats,27.686931610107422
hyJYtiZVQReIVdsG,2010,Oats,59.370018005371094
hyJYtiZVQReIVdsG,2011,Oats,51.90056610107422
hyJYtiZVQReIVdsG,2012,Oats,49.093658447265625
hyJYtiZVQReIVdsG,2013,Oats,41.21473693847656
hyJYtiZVQReIVdsG,2014,Oats,59.62421417236328
hyJYtiZVQReIVdsG,2015,Oats,62.971153259277344
hyJYtiZVQReIVdsG,2016,Oats,66.63471984863281
hyJYtiZVQReIVdsG,2017,Oats,44.19231414794922
hyJYtiZVQReIVdsG,2018,Oats,57.87085723876953
