,0,1,2
1063,zuWktVTnYICcsVFr,Corn Grain,205.12057495117188
1064,zuWktVTnYICcsVFr,Corn Grain,170.621337890625
1065,zuWktVTnYICcsVFr,Corn Grain,192.7618865966797
1066,zuWktVTnYICcsVFr,Corn Grain,184.3336639404297
1067,zuWktVTnYICcsVFr,Corn Grain,197.6898193359375
1068,zuWktVTnYICcsVFr,Corn Grain,158.93392944335938
1069,zuWktVTnYICcsVFr,Corn Grain,173.60272216796875
1070,zuWktVTnYICcsVFr,Corn Grain,108.74716186523438
1071,zuWktVTnYICcsVFr,Corn Grain,113.34976959228516
1072,zuWktVTnYICcsVFr,Corn Grain,120.99437713623047
1073,zuWktVTnYICcsVFr,Corn Grain,132.05604553222656
1074,zuWktVTnYICcsVFr,Corn Grain,144.171142578125
1075,zuWktVTnYICcsVFr,Corn Grain,147.02796936035156
1076,zuWktVTnYICcsVFr,Corn Grain,170.40025329589844
1077,zuWktVTnYICcsVFr,Corn Grain,141.74172973632812
1078,zuWktVTnYICcsVFr,Corn Grain,147.13966369628906
1079,zuWktVTnYICcsVFr,Corn Grain,126.39692687988281
1080,zuWktVTnYICcsVFr,Corn Grain,97.59310913085938
1081,zuWktVTnYICcsVFr,Corn Grain,137.84033203125
1082,zuWktVTnYICcsVFr,Corn Grain,188.7762451171875
1083,zuWktVTnYICcsVFr,Corn Grain,159.71429443359375
1084,zuWktVTnYICcsVFr,Corn Grain,176.83575439453125
1085,zuWktVTnYICcsVFr,Corn Grain,166.93032836914062
1086,zuWktVTnYICcsVFr,Corn Grain,157.77273559570312
1087,zuWktVTnYICcsVFr,Corn Grain,170.04348754882812
1088,zuWktVTnYICcsVFr,Corn Grain,165.27447509765625
1089,zuWktVTnYICcsVFr,Corn Grain,170.35610961914062
1090,zuWktVTnYICcsVFr,Corn Grain,162.51490783691406
1091,zuWktVTnYICcsVFr,Corn Grain,197.77197265625
1092,zuWktVTnYICcsVFr,Corn Grain,201.36203002929688
1093,zuWktVTnYICcsVFr,Corn Grain,198.36050415039062
1094,zuWktVTnYICcsVFr,Corn Grain,197.08387756347656
1095,zuWktVTnYICcsVFr,Corn Grain,191.08941650390625
1096,zuWktVTnYICcsVFr,Corn Grain,184.5321502685547
1097,zuWktVTnYICcsVFr,Corn Grain,202.97349548339844
1098,zuWktVTnYICcsVFr,Corn Grain,159.10067749023438
1099,zuWktVTnYICcsVFr,Corn Grain,185.22518920898438
1100,zuWktVTnYICcsVFr,Corn Grain,138.96371459960938
1101,zuWktVTnYICcsVFr,Corn Grain,161.76171875
1102,zuWktVTnYICcsVFr,Corn Grain,179.34286499023438
1103,zuWktVTnYICcsVFr,Corn Grain,160.53366088867188
1104,zuWktVTnYICcsVFr,Corn Grain,154.97901916503906
1105,zuWktVTnYICcsVFr,Corn Grain,161.78683471679688
1106,zuWktVTnYICcsVFr,Corn Grain,168.84384155273438
1107,zuWktVTnYICcsVFr,Corn Grain,144.76565551757812
1108,zuWktVTnYICcsVFr,Corn Grain,158.32943725585938
1109,zuWktVTnYICcsVFr,Corn Grain,199.39077758789062
1110,zuWktVTnYICcsVFr,Corn Grain,186.08831787109375
1111,zuWktVTnYICcsVFr,Corn Grain,205.4820556640625
1112,zuWktVTnYICcsVFr,Corn Grain,173.84007263183594
1113,zuWktVTnYICcsVFr,Corn Grain,204.93719482421875
1114,zuWktVTnYICcsVFr,Corn Grain,189.34449768066406
1115,zuWktVTnYICcsVFr,Corn Grain,181.68116760253906
1116,zuWktVTnYICcsVFr,Corn Grain,156.12652587890625
1117,zuWktVTnYICcsVFr,Corn Grain,184.14151000976562
1118,zuWktVTnYICcsVFr,Corn Grain,152.36233520507812
1119,zuWktVTnYICcsVFr,Corn Grain,153.8243865966797
1120,zuWktVTnYICcsVFr,Corn Grain,178.0579833984375
1121,zuWktVTnYICcsVFr,Corn Grain,173.9727783203125
1122,zuWktVTnYICcsVFr,Corn Grain,155.85443115234375
1123,zuWktVTnYICcsVFr,Corn Grain,168.24969482421875
1124,zuWktVTnYICcsVFr,Corn Grain,162.64614868164062
1125,zuWktVTnYICcsVFr,Corn Grain,145.94927978515625
1126,zuWktVTnYICcsVFr,Corn Grain,154.77532958984375
1127,zuWktVTnYICcsVFr,Corn Grain,199.81407165527344
1128,zuWktVTnYICcsVFr,Corn Grain,181.4489288330078
1129,zuWktVTnYICcsVFr,Corn Grain,191.22244262695312
1130,zuWktVTnYICcsVFr,Corn Grain,176.255615234375
1131,zuWktVTnYICcsVFr,Corn Grain,180.09397888183594
1132,zuWktVTnYICcsVFr,Corn Grain,189.032470703125
1133,zuWktVTnYICcsVFr,Corn Grain,202.50857543945312
1134,zuWktVTnYICcsVFr,Corn Grain,173.38182067871094
1135,zuWktVTnYICcsVFr,Corn Grain,120.60676574707031
1136,zuWktVTnYICcsVFr,Corn Grain,114.18241119384766
1137,zuWktVTnYICcsVFr,Corn Grain,137.9139404296875
1138,zuWktVTnYICcsVFr,Corn Grain,127.54399108886719
1139,zuWktVTnYICcsVFr,Corn Grain,153.77064514160156
1140,zuWktVTnYICcsVFr,Corn Grain,132.27532958984375
1141,zuWktVTnYICcsVFr,Corn Grain,139.59527587890625
1142,zuWktVTnYICcsVFr,Corn Grain,148.00584411621094
1143,zuWktVTnYICcsVFr,Corn Grain,147.40621948242188
1144,zuWktVTnYICcsVFr,Corn Grain,149.87042236328125
1145,zuWktVTnYICcsVFr,Corn Grain,150.1142120361328
1146,zuWktVTnYICcsVFr,Corn Grain,178.2224884033203
1147,zuWktVTnYICcsVFr,Corn Grain,171.58383178710938
1148,zuWktVTnYICcsVFr,Corn Grain,132.88665771484375
1149,zuWktVTnYICcsVFr,Corn Grain,139.7728729248047
1150,zuWktVTnYICcsVFr,Corn Grain,156.01937866210938
1151,zuWktVTnYICcsVFr,Corn Grain,149.9477081298828
1152,zuWktVTnYICcsVFr,Corn Grain,159.5841827392578
1153,zuWktVTnYICcsVFr,Corn Grain,119.48007202148438
1154,zuWktVTnYICcsVFr,Corn Grain,147.9950408935547
1155,zuWktVTnYICcsVFr,Corn Grain,136.3631134033203
1156,zuWktVTnYICcsVFr,Corn Grain,139.2394256591797
1157,zuWktVTnYICcsVFr,Corn Grain,158.71356201171875
1158,zuWktVTnYICcsVFr,Corn Grain,151.3878936767578
1159,zuWktVTnYICcsVFr,Corn Grain,178.3076171875
1160,zuWktVTnYICcsVFr,Corn Grain,158.30569458007812
1161,zuWktVTnYICcsVFr,Corn Grain,136.29922485351562
1162,zuWktVTnYICcsVFr,Corn Grain,154.14097595214844
1163,zuWktVTnYICcsVFr,Corn Grain,134.40765380859375
1164,zuWktVTnYICcsVFr,Corn Grain,145.18765258789062
1165,zuWktVTnYICcsVFr,Corn Grain,-73.09864807128906
1166,zuWktVTnYICcsVFr,Corn Grain,-106.060791015625
1167,zuWktVTnYICcsVFr,Corn Grain,-102.14389038085938
1168,zuWktVTnYICcsVFr,Corn Grain,-99.00498962402344
1169,zuWktVTnYICcsVFr,Corn Grain,-115.84088134765625
1170,zuWktVTnYICcsVFr,Corn Grain,-96.96805572509766
1171,zuWktVTnYICcsVFr,Corn Grain,-100.19639587402344
1172,zuWktVTnYICcsVFr,Corn Grain,-105.63565826416016
1173,zuWktVTnYICcsVFr,Corn Grain,-90.55256652832031
1174,zuWktVTnYICcsVFr,Corn Grain,-86.1632080078125
1175,zuWktVTnYICcsVFr,Corn Grain,-84.8409194946289
1176,zuWktVTnYICcsVFr,Corn Grain,-100.15970611572266
1177,zuWktVTnYICcsVFr,Corn Grain,-86.25578308105469
1178,zuWktVTnYICcsVFr,Corn Grain,-84.77799987792969
1179,zuWktVTnYICcsVFr,Corn Grain,-80.43812561035156
1180,zuWktVTnYICcsVFr,Corn Grain,-76.705810546875
1181,zuWktVTnYICcsVFr,Corn Grain,-71.6622314453125
1182,zuWktVTnYICcsVFr,Corn Grain,-73.54222106933594
1183,zuWktVTnYICcsVFr,Corn Grain,-91.98167419433594
1184,zuWktVTnYICcsVFr,Corn Grain,-67.934326171875
1185,zuWktVTnYICcsVFr,Corn Grain,-68.43183898925781
1186,zuWktVTnYICcsVFr,Corn Grain,-70.68055725097656
1187,zuWktVTnYICcsVFr,Corn Grain,-62.3958625793457
1188,zuWktVTnYICcsVFr,Corn Grain,-62.28522872924805
1189,zuWktVTnYICcsVFr,Corn Grain,-57.33372497558594
1190,zuWktVTnYICcsVFr,Corn Grain,-52.189937591552734
1191,zuWktVTnYICcsVFr,Corn Grain,-56.01234436035156
1192,zuWktVTnYICcsVFr,Corn Grain,-52.52099609375
1193,zuWktVTnYICcsVFr,Corn Grain,-52.862178802490234
1194,zuWktVTnYICcsVFr,Corn Grain,-83.14867401123047
1195,zuWktVTnYICcsVFr,Corn Grain,-45.173030853271484
1196,zuWktVTnYICcsVFr,Corn Grain,-43.080909729003906
1197,zuWktVTnYICcsVFr,Corn Grain,-45.38435745239258
1198,zuWktVTnYICcsVFr,Corn Grain,-40.25965118408203
1199,zuWktVTnYICcsVFr,Corn Grain,-37.5066032409668
1200,zuWktVTnYICcsVFr,Corn Grain,-35.92015075683594
1201,zuWktVTnYICcsVFr,Corn Grain,-38.313018798828125
1202,zuWktVTnYICcsVFr,Corn Grain,-34.70463943481445
1203,zuWktVTnYICcsVFr,Corn Grain,-26.297229766845703
1204,zuWktVTnYICcsVFr,Corn Grain,-26.06991958618164
1205,zuWktVTnYICcsVFr,Corn Grain,-25.14898109436035
1206,zuWktVTnYICcsVFr,Corn Grain,-26.46638298034668
1207,zuWktVTnYICcsVFr,Corn Grain,-22.935848236083984
1208,zuWktVTnYICcsVFr,Corn Grain,-29.98406219482422
1209,zuWktVTnYICcsVFr,Corn Grain,-21.217212677001953
1210,zuWktVTnYICcsVFr,Corn Grain,-15.024059295654297
1211,zuWktVTnYICcsVFr,Corn Grain,-16.19664764404297
1212,zuWktVTnYICcsVFr,Corn Grain,-14.622764587402344
1213,zuWktVTnYICcsVFr,Corn Grain,-13.432750701904297
1214,zuWktVTnYICcsVFr,Corn Grain,-13.207508087158203
1215,zuWktVTnYICcsVFr,Corn Grain,-3.8817405700683594
1216,zuWktVTnYICcsVFr,Corn Grain,-7.349079132080078
1217,zuWktVTnYICcsVFr,Corn Grain,-4.007593154907227
1218,zuWktVTnYICcsVFr,Corn Grain,0.7257270812988281
1219,zuWktVTnYICcsVFr,Corn Grain,-2.2348575592041016
1220,zuWktVTnYICcsVFr,Corn Grain,2.769266128540039
1221,zuWktVTnYICcsVFr,Corn Grain,6.30372428894043
1222,zuWktVTnYICcsVFr,Corn Grain,-4.647722244262695
1223,zuWktVTnYICcsVFr,Corn Grain,6.882617950439453
1224,zuWktVTnYICcsVFr,Corn Grain,9.932313919067383
1225,zuWktVTnYICcsVFr,Corn Grain,9.788358688354492
1226,zuWktVTnYICcsVFr,Corn Grain,13.89266586303711
1227,zuWktVTnYICcsVFr,Corn Grain,11.918292045593262
1228,zuWktVTnYICcsVFr,Corn Grain,5.152322769165039
1229,zuWktVTnYICcsVFr,Corn Grain,21.66197967529297
1230,zuWktVTnYICcsVFr,Corn Grain,21.983848571777344
1231,zuWktVTnYICcsVFr,Corn Grain,22.796634674072266
1232,zuWktVTnYICcsVFr,Corn Grain,25.823627471923828
1233,zuWktVTnYICcsVFr,Corn Grain,14.089823722839355
1234,zuWktVTnYICcsVFr,Corn Grain,30.231285095214844
1235,zuWktVTnYICcsVFr,Corn Grain,31.588825225830078
1236,zuWktVTnYICcsVFr,Corn Grain,31.233137130737305
1237,zuWktVTnYICcsVFr,Corn Grain,40.69847106933594
1238,zuWktVTnYICcsVFr,Corn Grain,7.0559539794921875
1239,zuWktVTnYICcsVFr,Corn Grain,38.64974594116211
1240,zuWktVTnYICcsVFr,Corn Grain,39.644569396972656
1241,zuWktVTnYICcsVFr,Corn Grain,44.95454788208008
1242,zuWktVTnYICcsVFr,Corn Grain,44.2679443359375
1243,zuWktVTnYICcsVFr,Corn Grain,45.421363830566406
1244,zuWktVTnYICcsVFr,Corn Grain,54.588722229003906
1245,zuWktVTnYICcsVFr,Corn Grain,52.87493896484375
1246,zuWktVTnYICcsVFr,Corn Grain,51.957664489746094
1247,zuWktVTnYICcsVFr,Corn Grain,54.591949462890625
1248,zuWktVTnYICcsVFr,Corn Grain,57.1033935546875
1249,zuWktVTnYICcsVFr,Corn Grain,55.506961822509766
1250,zuWktVTnYICcsVFr,Corn Grain,58.11908721923828
1251,zuWktVTnYICcsVFr,Corn Grain,37.78968048095703
1252,zuWktVTnYICcsVFr,Corn Grain,65.25718688964844
1253,zuWktVTnYICcsVFr,Corn Grain,64.4079818725586
1254,zuWktVTnYICcsVFr,Corn Grain,66.14227294921875
1255,zuWktVTnYICcsVFr,Corn Grain,72.15676879882812
1256,zuWktVTnYICcsVFr,Corn Grain,72.73177337646484
1257,zuWktVTnYICcsVFr,Corn Grain,70.26326751708984
1258,zuWktVTnYICcsVFr,Corn Grain,62.536067962646484
1259,zuWktVTnYICcsVFr,Corn Grain,61.78096008300781
1260,zuWktVTnYICcsVFr,Corn Grain,79.13292694091797
1261,zuWktVTnYICcsVFr,Corn Grain,76.9730453491211
1262,zuWktVTnYICcsVFr,Corn Grain,84.29104614257812
1263,zuWktVTnYICcsVFr,Corn Grain,83.422607421875
1264,zuWktVTnYICcsVFr,Corn Grain,92.59619903564453
1265,zuWktVTnYICcsVFr,Corn Grain,65.56900024414062
1266,zuWktVTnYICcsVFr,Corn Grain,74.1493148803711
1267,zuWktVTnYICcsVFr,Corn Grain,100.3153076171875
1268,zuWktVTnYICcsVFr,Corn Grain,80.07768249511719
1269,zuWktVTnYICcsVFr,Corn Grain,99.1994400024414
1270,zuWktVTnYICcsVFr,Corn Grain,108.33644104003906
1271,zuWktVTnYICcsVFr,Corn Grain,119.33930969238281
1272,zuWktVTnYICcsVFr,Corn Grain,35.08898162841797
1273,zuWktVTnYICcsVFr,Corn Grain,81.56072998046875
1274,zuWktVTnYICcsVFr,Corn Grain,128.89846801757812
1275,zuWktVTnYICcsVFr,Corn Grain,104.01904296875
1276,zuWktVTnYICcsVFr,Corn Grain,107.23699951171875
1277,zuWktVTnYICcsVFr,Corn Grain,89.65797424316406
1278,zuWktVTnYICcsVFr,Corn Grain,121.80661010742188
1279,zuWktVTnYICcsVFr,Corn Grain,117.68428802490234
1280,zuWktVTnYICcsVFr,Corn Grain,113.24856567382812
1281,zuWktVTnYICcsVFr,Corn Grain,87.1725082397461
1282,zuWktVTnYICcsVFr,Corn Grain,119.87940979003906
1283,zuWktVTnYICcsVFr,Corn Grain,133.9082794189453
1284,zuWktVTnYICcsVFr,Corn Grain,133.92738342285156
1285,zuWktVTnYICcsVFr,Corn Grain,105.95004272460938
1286,zuWktVTnYICcsVFr,Corn Grain,166.13328552246094
1287,zuWktVTnYICcsVFr,Corn Grain,119.2462387084961
1288,zuWktVTnYICcsVFr,Corn Grain,130.7386474609375
1289,zuWktVTnYICcsVFr,Corn Grain,132.15725708007812
1290,zuWktVTnYICcsVFr,Corn Grain,149.49728393554688
1291,zuWktVTnYICcsVFr,Corn Grain,143.47898864746094
1292,zuWktVTnYICcsVFr,Corn Grain,125.88159942626953
1293,zuWktVTnYICcsVFr,Corn Grain,168.73545837402344
1294,zuWktVTnYICcsVFr,Corn Grain,161.89414978027344
1295,zuWktVTnYICcsVFr,Corn Grain,162.44033813476562
1296,zuWktVTnYICcsVFr,Corn Grain,171.5824432373047
1297,zuWktVTnYICcsVFr,Corn Grain,157.05874633789062
1298,zuWktVTnYICcsVFr,Corn Grain,148.9432830810547
1299,zuWktVTnYICcsVFr,Corn Grain,133.0396270751953
1300,zuWktVTnYICcsVFr,Corn Grain,151.06744384765625
1301,zuWktVTnYICcsVFr,Corn Grain,181.80886840820312
1302,zuWktVTnYICcsVFr,Corn Grain,176.2659149169922
1303,zuWktVTnYICcsVFr,Corn Grain,170.93397521972656
1304,zuWktVTnYICcsVFr,Corn Grain,189.1116943359375
1305,zuWktVTnYICcsVFr,Corn Grain,171.9138641357422
1306,zuWktVTnYICcsVFr,Corn Grain,164.04083251953125
1307,zuWktVTnYICcsVFr,Corn Grain,154.0546417236328
1308,zuWktVTnYICcsVFr,Corn Grain,159.79075622558594
1309,zuWktVTnYICcsVFr,Corn Grain,165.77439880371094
1310,zuWktVTnYICcsVFr,Corn Grain,178.51051330566406
1311,zuWktVTnYICcsVFr,Corn Grain,150.9309539794922
1312,zuWktVTnYICcsVFr,Corn Grain,163.1373748779297
1313,zuWktVTnYICcsVFr,Corn Grain,167.46682739257812
1314,zuWktVTnYICcsVFr,Corn Grain,137.4145050048828
1315,zuWktVTnYICcsVFr,Corn Grain,156.9128875732422
1316,zuWktVTnYICcsVFr,Corn Grain,193.4117889404297
1317,zuWktVTnYICcsVFr,Corn Grain,186.58245849609375
1318,zuWktVTnYICcsVFr,Corn Grain,194.59869384765625
1319,zuWktVTnYICcsVFr,Corn Grain,179.3902130126953
1320,zuWktVTnYICcsVFr,Corn Grain,174.12322998046875
1321,zuWktVTnYICcsVFr,Corn Grain,172.89479064941406
1322,zuWktVTnYICcsVFr,Corn Grain,203.42185974121094
1323,zuWktVTnYICcsVFr,Corn Grain,158.1778106689453
1324,zuWktVTnYICcsVFr,Corn Grain,-91.95494842529297
1325,zuWktVTnYICcsVFr,Corn Grain,-77.20181274414062
1326,zuWktVTnYICcsVFr,Corn Grain,-75.5561752319336
1327,zuWktVTnYICcsVFr,Corn Grain,-75.03557586669922
1328,zuWktVTnYICcsVFr,Corn Grain,-75.92446899414062
1329,zuWktVTnYICcsVFr,Corn Grain,-101.17759704589844
1330,zuWktVTnYICcsVFr,Corn Grain,-55.10905456542969
1331,zuWktVTnYICcsVFr,Corn Grain,-53.13938903808594
1332,zuWktVTnYICcsVFr,Corn Grain,-51.16973114013672
1333,zuWktVTnYICcsVFr,Corn Grain,-49.20006561279297
1334,zuWktVTnYICcsVFr,Corn Grain,-47.23040008544922
1335,zuWktVTnYICcsVFr,Corn Grain,-45.2607421875
1336,zuWktVTnYICcsVFr,Corn Grain,-43.29107666015625
1337,zuWktVTnYICcsVFr,Corn Grain,-41.3214111328125
1338,zuWktVTnYICcsVFr,Corn Grain,-39.35175323486328
1339,zuWktVTnYICcsVFr,Corn Grain,-37.38208770751953
1340,zuWktVTnYICcsVFr,Corn Grain,-14.51693344116211
1341,zuWktVTnYICcsVFr,Corn Grain,-45.460174560546875
1342,zuWktVTnYICcsVFr,Corn Grain,-85.15254211425781
1343,zuWktVTnYICcsVFr,Corn Grain,-41.71595764160156
1344,zuWktVTnYICcsVFr,Corn Grain,-35.066139221191406
1345,zuWktVTnYICcsVFr,Corn Grain,-76.01780700683594
1346,zuWktVTnYICcsVFr,Corn Grain,-23.594451904296875
1347,zuWktVTnYICcsVFr,Corn Grain,-21.624786376953125
1348,zuWktVTnYICcsVFr,Corn Grain,-32.18629455566406
1349,zuWktVTnYICcsVFr,Corn Grain,-27.27880859375
1350,zuWktVTnYICcsVFr,Corn Grain,-29.01604461669922
1351,zuWktVTnYICcsVFr,Corn Grain,-23.842937469482422
1352,zuWktVTnYICcsVFr,Corn Grain,-23.918697357177734
1353,zuWktVTnYICcsVFr,Corn Grain,-24.033058166503906
1354,zuWktVTnYICcsVFr,Corn Grain,-18.62262725830078
1355,zuWktVTnYICcsVFr,Corn Grain,-15.14724349975586
1356,zuWktVTnYICcsVFr,Corn Grain,-18.652812957763672
1357,zuWktVTnYICcsVFr,Corn Grain,-15.42660903930664
1358,zuWktVTnYICcsVFr,Corn Grain,-9.6983642578125
1359,zuWktVTnYICcsVFr,Corn Grain,-11.806007385253906
1360,zuWktVTnYICcsVFr,Corn Grain,-3.7614784240722656
1361,zuWktVTnYICcsVFr,Corn Grain,-5.919780731201172
1362,zuWktVTnYICcsVFr,Corn Grain,-2.3788318634033203
1363,zuWktVTnYICcsVFr,Corn Grain,-0.5090713500976562
1364,zuWktVTnYICcsVFr,Corn Grain,3.637542724609375
1365,zuWktVTnYICcsVFr,Corn Grain,2.1712493896484375
1366,zuWktVTnYICcsVFr,Corn Grain,5.756723403930664
1367,zuWktVTnYICcsVFr,Corn Grain,10.972671508789062
1368,zuWktVTnYICcsVFr,Corn Grain,3.2230758666992188
1369,zuWktVTnYICcsVFr,Corn Grain,8.272619247436523
1370,zuWktVTnYICcsVFr,Corn Grain,10.06564712524414
1371,zuWktVTnYICcsVFr,Corn Grain,11.786909103393555
1372,zuWktVTnYICcsVFr,Corn Grain,14.452298164367676
1373,zuWktVTnYICcsVFr,Corn Grain,21.902421951293945
1374,zuWktVTnYICcsVFr,Corn Grain,19.38498306274414
1375,zuWktVTnYICcsVFr,Corn Grain,22.087074279785156
1376,zuWktVTnYICcsVFr,Corn Grain,23.582550048828125
1377,zuWktVTnYICcsVFr,Corn Grain,25.243345260620117
1378,zuWktVTnYICcsVFr,Corn Grain,24.44029998779297
1379,zuWktVTnYICcsVFr,Corn Grain,18.589736938476562
1380,zuWktVTnYICcsVFr,Corn Grain,32.4468994140625
1381,zuWktVTnYICcsVFr,Corn Grain,35.790374755859375
1382,zuWktVTnYICcsVFr,Corn Grain,36.0144157409668
1383,zuWktVTnYICcsVFr,Corn Grain,38.70705032348633
1384,zuWktVTnYICcsVFr,Corn Grain,40.91141891479492
1385,zuWktVTnYICcsVFr,Corn Grain,35.027122497558594
1386,zuWktVTnYICcsVFr,Corn Grain,46.34443283081055
1387,zuWktVTnYICcsVFr,Corn Grain,44.138179779052734
1388,zuWktVTnYICcsVFr,Corn Grain,45.69175720214844
1389,zuWktVTnYICcsVFr,Corn Grain,54.69091796875
1390,zuWktVTnYICcsVFr,Corn Grain,52.62809753417969
1391,zuWktVTnYICcsVFr,Corn Grain,53.371463775634766
1392,zuWktVTnYICcsVFr,Corn Grain,53.73480224609375
1393,zuWktVTnYICcsVFr,Corn Grain,51.347496032714844
1394,zuWktVTnYICcsVFr,Corn Grain,56.84413528442383
1395,zuWktVTnYICcsVFr,Corn Grain,59.275550842285156
1396,zuWktVTnYICcsVFr,Corn Grain,53.24605178833008
1397,zuWktVTnYICcsVFr,Corn Grain,66.22769927978516
1398,zuWktVTnYICcsVFr,Corn Grain,64.95332336425781
1399,zuWktVTnYICcsVFr,Corn Grain,65.81735229492188
1400,zuWktVTnYICcsVFr,Corn Grain,105.47661590576172
1401,zuWktVTnYICcsVFr,Corn Grain,74.99269104003906
1402,zuWktVTnYICcsVFr,Corn Grain,82.50772094726562
1403,zuWktVTnYICcsVFr,Corn Grain,80.63055419921875
1404,zuWktVTnYICcsVFr,Corn Grain,73.02183532714844
1405,zuWktVTnYICcsVFr,Corn Grain,81.8106689453125
1406,zuWktVTnYICcsVFr,Corn Grain,106.02174377441406
1407,zuWktVTnYICcsVFr,Corn Grain,87.06819152832031
1408,zuWktVTnYICcsVFr,Corn Grain,87.70689392089844
1409,zuWktVTnYICcsVFr,Corn Grain,80.09773254394531
1410,zuWktVTnYICcsVFr,Corn Grain,90.52486419677734
1411,zuWktVTnYICcsVFr,Corn Grain,89.90636444091797
1412,zuWktVTnYICcsVFr,Corn Grain,94.4469223022461
1413,zuWktVTnYICcsVFr,Corn Grain,96.30436706542969
1414,zuWktVTnYICcsVFr,Corn Grain,99.5044937133789
1415,zuWktVTnYICcsVFr,Corn Grain,100.72361755371094
1416,zuWktVTnYICcsVFr,Corn Grain,121.42762756347656
1417,zuWktVTnYICcsVFr,Corn Grain,93.04475402832031
1418,zuWktVTnYICcsVFr,Corn Grain,95.53644561767578
1419,zuWktVTnYICcsVFr,Corn Grain,109.66970825195312
1420,zuWktVTnYICcsVFr,Corn Grain,108.16866302490234
1421,zuWktVTnYICcsVFr,Corn Grain,111.72560119628906
1422,zuWktVTnYICcsVFr,Corn Grain,119.55219268798828
1423,zuWktVTnYICcsVFr,Corn Grain,116.37312316894531
1424,zuWktVTnYICcsVFr,Corn Grain,119.21501159667969
1425,zuWktVTnYICcsVFr,Corn Grain,119.99577331542969
1426,zuWktVTnYICcsVFr,Corn Grain,117.83087158203125
1427,zuWktVTnYICcsVFr,Corn Grain,121.83007049560547
1428,zuWktVTnYICcsVFr,Corn Grain,128.67822265625
1429,zuWktVTnYICcsVFr,Corn Grain,127.59603881835938
1430,zuWktVTnYICcsVFr,Corn Grain,130.68621826171875
1431,zuWktVTnYICcsVFr,Corn Grain,149.4083251953125
1432,zuWktVTnYICcsVFr,Corn Grain,129.0651092529297
1433,zuWktVTnYICcsVFr,Corn Grain,134.70518493652344
1434,zuWktVTnYICcsVFr,Corn Grain,137.34152221679688
1435,zuWktVTnYICcsVFr,Corn Grain,137.74386596679688
1436,zuWktVTnYICcsVFr,Corn Grain,143.17958068847656
1437,zuWktVTnYICcsVFr,Corn Grain,142.48992919921875
1438,zuWktVTnYICcsVFr,Corn Grain,152.26296997070312
1439,zuWktVTnYICcsVFr,Corn Grain,147.7244110107422
1440,zuWktVTnYICcsVFr,Corn Grain,148.64207458496094
1441,zuWktVTnYICcsVFr,Corn Grain,158.34744262695312
1442,zuWktVTnYICcsVFr,Corn Grain,152.3008575439453
1443,zuWktVTnYICcsVFr,Corn Grain,158.69686889648438
1444,zuWktVTnYICcsVFr,Corn Grain,156.98321533203125
1445,zuWktVTnYICcsVFr,Corn Grain,158.16600036621094
1446,zuWktVTnYICcsVFr,Corn Grain,159.9953155517578
1447,zuWktVTnYICcsVFr,Corn Grain,162.32981872558594
1448,zuWktVTnYICcsVFr,Corn Grain,168.8453369140625
1449,zuWktVTnYICcsVFr,Corn Grain,167.47003173828125
1450,zuWktVTnYICcsVFr,Corn Grain,198.86575317382812
1451,zuWktVTnYICcsVFr,Corn Grain,171.38983154296875
1452,zuWktVTnYICcsVFr,Corn Grain,152.40927124023438
1453,zuWktVTnYICcsVFr,Corn Grain,166.65576171875
1454,zuWktVTnYICcsVFr,Corn Grain,147.97857666015625
1455,zuWktVTnYICcsVFr,Corn Grain,180.6285400390625
1456,zuWktVTnYICcsVFr,Corn Grain,158.5640106201172
1457,zuWktVTnYICcsVFr,Corn Grain,143.78933715820312
1458,zuWktVTnYICcsVFr,Corn Grain,167.796630859375
1459,zuWktVTnYICcsVFr,Corn Grain,172.8929443359375
1460,zuWktVTnYICcsVFr,Corn Grain,155.493408203125
1461,zuWktVTnYICcsVFr,Corn Grain,193.28179931640625
1462,zuWktVTnYICcsVFr,Corn Grain,192.6868133544922
1463,zuWktVTnYICcsVFr,Corn Grain,200.7747802734375
1464,zuWktVTnYICcsVFr,Corn Grain,166.21035766601562
1465,zuWktVTnYICcsVFr,Corn Grain,174.22811889648438
1466,zuWktVTnYICcsVFr,Corn Grain,193.13417053222656
1467,zuWktVTnYICcsVFr,Corn Grain,202.9512939453125
1468,zuWktVTnYICcsVFr,Corn Grain,175.22076416015625
1469,zuWktVTnYICcsVFr,Corn Grain,47.96773147583008
1470,zuWktVTnYICcsVFr,Corn Grain,30.356552124023438
1471,zuWktVTnYICcsVFr,Corn Grain,23.300247192382812
1472,zuWktVTnYICcsVFr,Corn Grain,33.45288848876953
1473,zuWktVTnYICcsVFr,Corn Grain,27.553298950195312
1474,zuWktVTnYICcsVFr,Corn Grain,33.24589157104492
1475,zuWktVTnYICcsVFr,Corn Grain,30.14608383178711
1476,zuWktVTnYICcsVFr,Corn Grain,33.82342529296875
1477,zuWktVTnYICcsVFr,Corn Grain,50.08072280883789
1478,zuWktVTnYICcsVFr,Corn Grain,52.69959259033203
1479,zuWktVTnYICcsVFr,Corn Grain,38.32488250732422
1480,zuWktVTnYICcsVFr,Corn Grain,40.581363677978516
1481,zuWktVTnYICcsVFr,Corn Grain,42.229736328125
1482,zuWktVTnYICcsVFr,Corn Grain,46.35179901123047
1483,zuWktVTnYICcsVFr,Corn Grain,46.75908660888672
